timestamp,date,category,headline,severity,severity_score,impact_score,price_impact_bps,market_context,affected_regions,duration_days,source,source_reliability,verified,is_related,gpr_level
2020-04-06 16:49:04,2020-04-06,trade_flow_disruption,Port restrictions impact India crude exports,critical,4,1.0,221.8,Physical supply bottleneck,"[np.str_('South China Sea'), np.str_('Strait of Hormuz'), np.str_('Red Sea')]",11,market_calibrated_advanced,0.99,True,False,200.0
2020-04-06 19:49:10,2020-04-06,production_policy,OPEC+ agrees to adjust production by 1227 kb/d,critical,4,1.0,176.2,Direct impact on global supply-demand balance,"[np.str_('Global'), np.str_('Middle East')]",21,market_calibrated_advanced,0.76,True,False,200.0
2020-04-07 02:43:12,2020-04-07,military_conflict,Drone attack targets India oil infrastructure,critical,4,0.7,513.3,"Immediate supply risk, insurance premiums spike","[np.str_('Strait of Hormuz'), np.str_('North Africa')]",15,market_calibrated_advanced,0.82,True,True,160.0
2020-04-07 12:40:28,2020-04-07,infrastructure,Major pipeline maintenance reduces Strait of Hormuz flows by 1316,low,1,0.5704999999999999,19.1,Temporary but planned supply reduction,[np.str_('US Gulf Coast')],4,market_calibrated_advanced,0.87,True,True,160.0
2020-04-07 12:51:28,2020-04-07,infrastructure,Major pipeline maintenance reduces West Africa flows by 1482,moderate,2,0.896,109.0,Temporary but planned supply reduction,[np.str_('US Gulf Coast')],4,market_calibrated_advanced,0.9,True,False,200.0
2020-04-07 16:58:19,2020-04-07,military_conflict,Drone attack targets Nigeria oil infrastructure,extreme,5,1.0,973.6,"Immediate supply risk, insurance premiums spike","[np.str_('Strait of Hormuz'), np.str_('Middle East')]",26,market_calibrated_advanced,0.85,False,False,200.0
2020-04-07 22:37:53,2020-04-07,production_policy,Non-OPEC production growth revised lower,high,3,1.0,157.6,Shifts market share expectations,"[np.str_('Middle East'), np.str_('Global')]",24,market_calibrated_advanced,0.76,True,False,200.0
2020-04-08 03:57:14,2020-04-08,production_policy,OPEC+ agrees to adjust production by 211 kb/d,critical,4,1.0,257.6,Direct impact on global supply-demand balance,[np.str_('Global')],41,market_calibrated_advanced,0.82,True,False,200.0
2020-04-10 01:08:16,2020-04-10,military_conflict,Military escalation near Latin America oil facilities,critical,4,0.7,799.7,Threatens regional production and transit,"[np.str_('Strait of Hormuz'), np.str_('Middle East')]",13,market_calibrated_advanced,0.81,True,True,160.0
2020-04-10 12:22:57,2020-04-10,military_conflict,Military escalation near Global oil facilities,extreme,5,1.0,550.0,Threatens regional production and transit,"[np.str_('Strait of Hormuz'), np.str_('Middle East')]",20,market_calibrated_advanced,0.91,True,False,200.0
2020-04-11 04:07:06,2020-04-11,inventory_report,Floating storage levels lower off Strait of Hormuz,high,3,0.643,96.2,Signal of market contango/backwardation,"[np.str_('Global'), np.str_('US Gulf Coast')]",2,market_calibrated_advanced,0.96,True,False,200.0
2020-04-11 08:12:05,2020-04-11,sanctions,EU extends sanctions framework on India energy exports,critical,4,1.0,314.3,Reduces available supply to European markets,[np.str_('Caspian Region')],20,market_calibrated_advanced,0.91,True,False,200.0
2020-04-11 13:33:54,2020-04-11,production_policy,Non-OPEC production growth revised lower,high,3,1.0,181.6,Shifts market share expectations,"[np.str_('Global'), np.str_('Middle East')]",10,market_calibrated_advanced,0.95,True,False,200.0
2020-04-12 14:38:03,2020-04-12,trade_flow_disruption,Port restrictions impact India crude exports,critical,4,1.0,76.4,Physical supply bottleneck,[np.str_('South China Sea')],3,market_calibrated_advanced,0.89,True,False,200.0
2020-04-13 14:01:29,2020-04-13,infrastructure,Port congestion delays 24 tankers at Novorossiysk,moderate,2,0.5306,32.1,Logistical bottleneck affecting deliveries,"[np.str_('Middle East'), np.str_('US Gulf Coast')]",5,market_calibrated_advanced,0.81,True,True,160.0
2020-04-13 16:11:06,2020-04-13,infrastructure,Major pipeline maintenance reduces Strait of Hormuz flows by 1597,moderate,2,0.995,34.4,Temporary but planned supply reduction,"[np.str_('US Gulf Coast'), np.str_('Middle East'), np.str_('North Sea')]",11,market_calibrated_advanced,0.84,True,False,200.0
2020-04-13 17:26:53,2020-04-13,inventory_report,Floating storage levels lower off North Sea,moderate,2,0.3968999999999999,50.7,Signal of market contango/backwardation,"[np.str_('US Gulf Coast'), np.str_('Global')]",2,market_calibrated_advanced,0.92,True,True,160.0
2020-04-13 20:58:55,2020-04-13,inventory_report,China crude inventories show unchanged trend,high,3,0.554,67.8,Indicates demand trajectory in largest importer,"[np.str_('US Gulf Coast'), np.str_('Global')]",2,market_calibrated_advanced,0.9,True,False,200.0
2020-04-17 06:48:27,2020-04-17,production_policy,Venezuela announces voluntary production cut extension,high,3,1.0,182.2,Tightens supply outlook,"[np.str_('Global'), np.str_('Middle East')]",39,market_calibrated_advanced,0.9,True,False,199.0
2020-04-19 02:44:46,2020-04-19,production_policy,Non-OPEC production growth revised higher,moderate,2,1.0,62.3,Shifts market share expectations,"[np.str_('Global'), np.str_('Middle East')]",26,market_calibrated_advanced,0.94,False,False,199.0
2020-04-20 04:41:22,2020-04-20,inventory_report,EIA reports unchanged crude inventory of 208M barrels,moderate,2,0.601,95.3,Weekly fundamental data point,"[np.str_('US Gulf Coast'), np.str_('Global')]",1,market_calibrated_advanced,0.92,True,False,200.0
2020-04-21 02:09:39,2020-04-21,inventory_report,China crude inventories show lower trend,moderate,2,0.2989,30.1,Indicates demand trajectory in largest importer,"[np.str_('Global'), np.str_('US Gulf Coast')]",3,market_calibrated_advanced,0.76,True,True,160.0
2020-04-21 18:35:33,2020-04-21,inventory_report,Cushing storage levels approach operational minimum,high,3,0.559,63.3,Delivery point concerns for WTI contract,"[np.str_('US Gulf Coast'), np.str_('Global')]",1,market_calibrated_advanced,0.79,True,False,200.0
2020-04-22 06:52:00,2020-04-22,military_conflict,Drone attack targets Nigeria oil infrastructure,extreme,5,1.0,469.8,"Immediate supply risk, insurance premiums spike","[np.str_('North Africa'), np.str_('Strait of Hormuz')]",19,market_calibrated_advanced,0.72,True,False,200.0
2020-04-23 07:35:14,2020-04-23,inventory_report,China crude inventories show lower trend,high,3,0.664,52.4,Indicates demand trajectory in largest importer,[np.str_('Global')],4,market_calibrated_advanced,0.72,True,False,200.0
2020-04-24 03:41:36,2020-04-24,inventory_report,China crude inventories show unchanged trend,high,3,0.634,69.6,Indicates demand trajectory in largest importer,"[np.str_('US Gulf Coast'), np.str_('Global')]",1,market_calibrated_advanced,0.75,True,False,200.0
2020-04-24 10:01:48,2020-04-24,sanctions,Sanctions waiver negotiations for European Union oil exports,critical,4,1.0,121.0,Potential for supply increase if granted,"[np.str_('Global'), np.str_('Middle East'), np.str_('Caspian Region')]",23,market_calibrated_advanced,0.73,False,False,200.0
2020-04-25 00:36:21,2020-04-25,infrastructure,Refinery outage reduces crude demand in Caspian Region,moderate,2,0.5173,45.6,Reduces crude intake temporarily,[np.str_('Middle East')],6,market_calibrated_advanced,0.77,True,True,160.0
2020-04-25 02:37:02,2020-04-25,infrastructure,Refinery outage reduces crude demand in Red Sea,high,3,0.912,101.9,Reduces crude intake temporarily,[np.str_('Middle East')],13,market_calibrated_advanced,0.95,True,False,200.0
2020-04-26 02:02:15,2020-04-26,geopolitical_tension,Energy security summit addresses Latin America supply concerns,high,3,1.0,102.6,Coordinated response to supply risks,[np.str_('Asia Pacific')],9,market_calibrated_advanced,0.82,False,False,200.0
2020-04-26 04:50:20,2020-04-26,geopolitical_tension,Strategic reserve release coordinated by {alliance},critical,4,0.988,181.5,Temporary supply increase to calm markets,"[np.str_('Asia Pacific'), np.str_('Global')]",16,market_calibrated_advanced,0.84,True,False,200.0
2020-04-26 05:02:27,2020-04-26,inventory_report,EIA reports lower crude inventory of 306M barrels,moderate,2,0.667,33.6,Weekly fundamental data point,"[np.str_('US Gulf Coast'), np.str_('Global')]",4,market_calibrated_advanced,0.96,True,False,200.0
2020-04-26 10:30:26,2020-04-26,production_policy,OPEC+ agrees to adjust production by 1891 kb/d,critical,4,1.0,220.0,Direct impact on global supply-demand balance,[np.str_('Middle East')],38,market_calibrated_advanced,0.7,True,False,200.0
2020-04-26 18:00:06,2020-04-26,inventory_report,Cushing storage levels approach operational minimum,high,3,0.575,95.3,Delivery point concerns for WTI contract,[np.str_('Global')],4,market_calibrated_advanced,0.76,False,False,200.0
2020-04-27 18:19:36,2020-04-27,inventory_report,China crude inventories show unchanged trend,high,3,0.677,72.7,Indicates demand trajectory in largest importer,[np.str_('Global')],2,market_calibrated_advanced,0.88,True,False,200.0
2020-04-28 03:36:25,2020-04-28,inventory_report,Floating storage levels higher off Global,moderate,2,0.29469999999999996,56.4,Signal of market contango/backwardation,"[np.str_('US Gulf Coast'), np.str_('Global')]",2,market_calibrated_advanced,0.8,True,True,160.0
2020-04-28 04:19:02,2020-04-28,inventory_report,Cushing storage levels approach operational minimum,high,3,0.577,25.7,Delivery point concerns for WTI contract,"[np.str_('Global'), np.str_('US Gulf Coast')]",1,market_calibrated_advanced,0.99,True,False,200.0
2020-05-01 05:18:06,2020-05-01,inventory_report,China crude inventories show higher trend,moderate,2,0.519,64.4,Indicates demand trajectory in largest importer,"[np.str_('US Gulf Coast'), np.str_('Global')]",1,market_calibrated_advanced,0.82,True,False,198.0
2020-05-02 02:27:02,2020-05-02,military_conflict,Naval incident near Malacca Strait shipping lane,extreme,5,1.0,610.3,Risk to major transit chokepoint,"[np.str_('Middle East'), np.str_('Strait of Hormuz')]",15,market_calibrated_advanced,0.79,True,False,200.0
2020-05-04 14:58:12,2020-05-04,geopolitical_tension,Trade negotiations impact Middle East energy imports,moderate,2,0.973,86.2,Trade policy uncertainty affects flows,[np.str_('Asia Pacific')],43,market_calibrated_advanced,0.93,True,False,200.0
2020-05-05 08:31:14,2020-05-05,trade_flow_disruption,Tanker tracking shows unchanged flows to European Union,high,3,1.0,210.3,Indicates trade pattern shifts,[np.str_('South China Sea')],14,market_calibrated_advanced,0.97,True,False,200.0
2020-05-07 01:39:18,2020-05-07,production_policy,Kuwait announces voluntary production cut extension,critical,4,1.0,258.4,Tightens supply outlook,"[np.str_('Global'), np.str_('Middle East')]",45,market_calibrated_advanced,0.9,True,False,200.0
2020-05-07 03:54:45,2020-05-07,production_policy,Iraq announces voluntary production cut extension,high,3,0.7,217.9,Tightens supply outlook,"[np.str_('Middle East'), np.str_('Global')]",25,market_calibrated_advanced,0.8,False,True,160.0
2020-05-07 15:54:47,2020-05-07,inventory_report,Floating storage levels unchanged off Red Sea,high,3,0.657,57.0,Signal of market contango/backwardation,"[np.str_('Global'), np.str_('US Gulf Coast')]",1,market_calibrated_advanced,0.92,True,False,200.0
2020-05-07 21:41:08,2020-05-07,inventory_report,Floating storage levels unchanged off Global,high,3,0.591,35.9,Signal of market contango/backwardation,"[np.str_('Global'), np.str_('US Gulf Coast')]",2,market_calibrated_advanced,0.97,True,False,200.0
2020-05-08 17:20:27,2020-05-08,inventory_report,China crude inventories show unchanged trend,high,3,0.587,33.2,Indicates demand trajectory in largest importer,"[np.str_('US Gulf Coast'), np.str_('Global')]",3,market_calibrated_advanced,0.9,True,False,200.0
2020-05-09 07:53:27,2020-05-09,infrastructure,Major pipeline maintenance reduces South China Sea flows by 943,moderate,2,0.979,129.7,Temporary but planned supply reduction,"[np.str_('North Sea'), np.str_('Middle East')]",10,market_calibrated_advanced,0.99,True,False,200.0
2020-05-12 04:25:19,2020-05-12,inventory_report,EIA reports lower crude inventory of 506M barrels,moderate,2,0.555,36.3,Weekly fundamental data point,"[np.str_('Global'), np.str_('US Gulf Coast')]",2,market_calibrated_advanced,0.9,True,False,200.0
2020-05-18 05:47:55,2020-05-18,inventory_report,Cushing storage levels approach operational minimum,moderate,2,0.527,27.6,Delivery point concerns for WTI contract,"[np.str_('Global'), np.str_('US Gulf Coast')]",3,market_calibrated_advanced,0.95,True,False,193.0
2020-05-20 22:29:24,2020-05-20,military_conflict,Military escalation near Red Sea oil facilities,critical,4,1.0,288.3,Threatens regional production and transit,[np.str_('North Africa')],4,market_calibrated_advanced,0.94,True,False,195.0
2020-05-21 02:52:58,2020-05-21,infrastructure,Major pipeline maintenance reduces North Africa flows by 1454,moderate,2,0.846,141.6,Temporary but planned supply reduction,"[np.str_('Middle East'), np.str_('North Sea')]",10,market_calibrated_advanced,0.79,True,False,200.0
2020-05-24 21:31:15,2020-05-24,inventory_report,EIA reports higher crude inventory of 126M barrels,low,1,0.558,50.8,Weekly fundamental data point,[np.str_('US Gulf Coast')],2,market_calibrated_advanced,0.71,True,False,197.0
2020-05-27 01:01:23,2020-05-27,military_conflict,Naval incident near Malacca Strait shipping lane,extreme,5,1.0,335.2,Risk to major transit chokepoint,"[np.str_('North Africa'), np.str_('Middle East')]",19,market_calibrated_advanced,0.83,True,False,200.0
2020-05-29 09:39:32,2020-05-29,infrastructure,Refinery outage reduces crude demand in Global,high,3,0.935,103.2,Reduces crude intake temporarily,[np.str_('US Gulf Coast')],13,market_calibrated_advanced,0.78,True,False,200.0
2020-05-30 00:50:35,2020-05-30,production_policy,OPEC+ agrees to adjust production by 1861 kb/d,critical,4,1.0,139.7,Direct impact on global supply-demand balance,"[np.str_('Global'), np.str_('Middle East')]",30,market_calibrated_advanced,0.89,True,False,200.0
2020-05-31 04:44:26,2020-05-31,inventory_report,Cushing storage levels approach operational minimum,high,3,0.646,45.9,Delivery point concerns for WTI contract,"[np.str_('US Gulf Coast'), np.str_('Global')]",4,market_calibrated_advanced,0.79,True,False,200.0
2020-05-31 15:58:04,2020-05-31,inventory_report,China crude inventories show unchanged trend,high,3,0.64,92.0,Indicates demand trajectory in largest importer,[np.str_('US Gulf Coast')],4,market_calibrated_advanced,0.74,True,False,200.0
2020-06-01 01:42:18,2020-06-01,inventory_report,EIA reports unchanged crude inventory of 765M barrels,low,1,0.2779,19.6,Weekly fundamental data point,"[np.str_('US Gulf Coast'), np.str_('Global')]",4,market_calibrated_advanced,0.88,True,True,160.0
2020-06-01 02:34:04,2020-06-01,inventory_report,Floating storage levels higher off Middle East,moderate,2,0.40529999999999994,53.3,Signal of market contango/backwardation,[np.str_('US Gulf Coast')],3,market_calibrated_advanced,0.93,True,True,160.0
2020-06-01 07:51:07,2020-06-01,inventory_report,Cushing storage levels approach operational minimum,high,3,0.699,27.4,Delivery point concerns for WTI contract,"[np.str_('US Gulf Coast'), np.str_('Global')]",2,market_calibrated_advanced,0.78,True,False,200.0
2020-06-01 11:22:31,2020-06-01,inventory_report,EIA reports unchanged crude inventory of 1724M barrels,moderate,2,0.603,26.8,Weekly fundamental data point,"[np.str_('Global'), np.str_('US Gulf Coast')]",3,market_calibrated_advanced,0.99,True,False,200.0
2020-06-02 15:56:12,2020-06-02,production_policy,Non-OPEC production growth revised lower,high,3,1.0,105.6,Shifts market share expectations,[np.str_('Middle East')],31,market_calibrated_advanced,0.79,True,False,200.0
